date,open,high,low,close,volume
2000-01-04,76000.0,85900.0,75500.0,81000.0,607500
2000-01-05,77000.0,82000.0,77000.0,78800.0,492500
2000-01-06,79000.0,80000.0,75100.0,76000.0,473800
2000-01-07,73600.0,75500.0,73000.0,75000.0,294900
2000-01-10,75000.0,77000.0,74100.0,76300.0,321100
2000-01-11,76500.0,81700.0,76500.0,79900.0,739700
2000-01-12,78000.0,79000.0,76000.0,76200.0,295500
2000-01-13,76000.0,78500.0,74500.0,77000.0,305500
2000-01-14,77000.0,78400.0,75100.0,76000.0,195500
2000-01-17,76100.0,80700.0,76000.0,80000.0,399900
2000-01-18,80000.0,88400.0,79700.0,85000.0,1163700
2000-01-19,84500.0,87700.0,82700.0,83100.0,796000
2000-01-20,83100.0,85500.0,73100.0,85000.0,492300
2000-01-21,85000.0,85700.0,83000.0,84000.0,281400
2000-01-24,84600.0,86000.0,83100.0,84000.0,247400
2000-01-25,82000.0,83500.0,80500.0,80500.0,287200
2000-01-26,80500.0,81000.0,76100.0,78500.0,211500
2000-01-27,77100.0,79400.0,76300.0,78100.0,214700
2000-01-28,78500.0,81700.0,77800.0,80900.0,274000
2000-01-31,80000.0,82300.0,79400.0,82000.0,283600
2000-02-01,81500.0,83000.0,79800.0,80300.0,245000
2000-02-02,80000.0,83200.0,80000.0,81700.0,381500
2000-02-03,82900.0,82900.0,81100.0,81700.0,207400
2000-02-04,81700.0,81700.0,81700.0,81700.0,0
2000-02-07,82000.0,88500.0,82000.0,85700.0,571300
2000-02-08,87000.0,89100.0,85700.0,85700.0,576900
2000-02-09,86300.0,94000.0,85800.0,88600.0,845500
2000-02-10,87200.0,90700.0,86200.0,88600.0,446000
2000-02-11,89500.0,89500.0,85800.0,86000.0,261900
2000-02-14,84100.0,84100.0,81300.0,82500.0,401000
2000-02-15,82500.0,83000.0,79000.0,80000.0,333600
2000-02-16,80400.0,80500.0,75100.0,79900.0,347000
2000-02-17,80000.0,84000.0,79500.0,82400.0,420200
2000-02-18,82400.0,85000.0,80000.0,80000.0,482800
2000-02-21,80000.0,81500.0,77000.0,79900.0,228300
2000-02-22,77100.0,80600.0,77000.0,77000.0,230400
2000-02-23,80000.0,80100.0,77000.0,77000.0,297100
2000-02-24,77500.0,79800.0,76200.0,77500.0,236400
2000-02-25,76800.0,78600.0,75700.0,76000.0,215000
2000-02-28,73600.0,74900.0,70000.0,70500.0,236300
2000-02-29,71000.0,72100.0,65800.0,68600.0,370600
2000-03-01,68600.0,68600.0,68600.0,68600.0,0
2000-03-02,72500.0,78500.0,70500.0,78500.0,551900
2000-03-03,80000.0,80000.0,74200.0,77600.0,306600
2000-03-06,79000.0,83000.0,77600.0,82500.0,485200
2000-03-07,81000.0,81000.0,79200.0,80300.0,237100
2000-03-08,79500.0,81500.0,78000.0,80200.0,199600
2000-03-09,80500.0,80700.0,76200.0,76200.0,421500
2000-03-10,79900.0,81500.0,77600.0,79200.0,433000
2000-03-13,80200.0,80300.0,76500.0,79900.0,299900
2000-03-14,79000.0,79900.0,77700.0,78800.0,269900
2000-03-15,78500.0,79300.0,77500.0,78900.0,276000
2000-03-16,81800.0,82800.0,80500.0,81400.0,645300
2000-03-17,82900.0,84000.0,81000.0,83300.0,278500
2000-03-20,84700.0,84900.0,80600.0,81500.0,182700
2000-03-21,80100.0,82000.0,78300.0,82000.0,157300
2000-03-22,82500.0,83500.0,80400.0,80600.0,398600
2000-03-23,80600.0,81100.0,79000.0,79100.0,287800
2000-03-24,80000.0,81300.0,77800.0,80000.0,315500
2000-03-27,80500.0,81600.0,79300.0,80000.0,291600
2000-03-28,79500.0,82500.0,79300.0,79600.0,320800
2000-03-29,79600.0,80500.0,78200.0,78900.0,391500
