date,open,high,low,close,volume
2008-07-24,41865.8555,43813.1016,39529.1562,43034.2031,737992
2008-07-25,43228.9297,43228.9297,39772.5625,41379.043,284683
2008-07-28,41379.043,41671.1289,40162.0117,41184.3164,77134
2008-07-29,40015.9688,41817.1719,39188.3867,40697.5039,98510
2008-07-30,40843.5469,41281.6797,39967.2852,40746.1875,56572
2008-07-31,41184.3164,41233.0,39626.5195,40210.6914,110701
2008-08-01,40259.375,42839.4805,40113.3281,42450.0273,260717
2008-08-04,42255.3047,43277.6094,41768.4922,43131.5664,106201
2008-08-05,42352.668,43423.6523,41914.5352,43423.6523,57475
2008-08-06,43715.7422,45565.6289,43472.3359,45030.1328,211482
2008-08-07,44689.3633,45565.6289,44445.957,45516.9453,161320
2008-08-08,44981.4531,47123.4258,44981.4531,47026.0625,187048
2008-08-11,47561.5586,47561.5586,46052.4375,47318.1523,129890
2008-08-12,47318.1523,47415.5156,46733.9766,47220.7891,52375
2008-08-13,47415.5156,47999.6875,46587.9336,47902.3242,146382
2008-08-14,47902.3242,49168.0391,47853.6445,48778.5898,119933
2008-08-15,48778.5898,48778.5898,48778.5898,48778.5898,0
2008-08-18,48778.5898,53257.2617,48681.2266,49557.4883,149154
2008-08-19,49460.125,50239.0234,47658.918,49460.125,70245
2008-08-20,48973.3125,51115.2852,48632.543,49946.9375,91330
2008-08-21,50531.1133,50531.1133,47658.918,48681.2266,110831
2008-08-22,48194.4141,48389.1367,45662.9883,47220.7891,69600
2008-08-25,47610.2383,47999.6875,46101.1211,46344.5273,48300
2008-08-26,45565.6289,46831.3398,45565.6289,46441.8906,82167
2008-08-27,45955.0781,47123.4258,45370.9023,46539.25,51219
2008-08-28,46636.6133,49168.0391,46149.8008,46733.9766,71774
2008-08-29,47610.2383,50531.1133,47318.1523,49168.0391,86933
2008-09-01,49168.0391,49168.0391,43667.0586,43667.0586,106904
2008-09-02,43326.2891,45176.1758,42060.5781,43423.6523,55422
2008-09-03,42936.8398,46344.5273,42936.8398,46344.5273,50322
2008-09-04,45370.9023,47026.0625,45370.9023,46928.7031,46302
2008-09-05,46003.7578,47999.6875,45662.9883,47512.875,55205
2008-09-08,48097.0508,48389.1367,46733.9766,47902.3242,67968
2008-09-09,48048.3711,48437.8203,46344.5273,47269.4688,33654
2008-09-10,46733.9766,47902.3242,45906.3945,47512.875,26923
2008-09-11,47804.9648,48535.1836,46831.3398,48291.7773,60394
2008-09-12,48583.8633,48875.9492,47707.6016,48291.7773,44904
2008-09-15,48291.7773,48291.7773,48291.7773,48291.7773,0
2008-09-16,42936.8398,46247.1641,42936.8398,45711.6719,24209
2008-09-17,46685.2969,46685.2969,45662.9883,45662.9883,32250
2008-09-18,44105.1914,45030.1328,43131.5664,44786.7266,43096
2008-09-19,45614.3086,46733.9766,45614.3086,46733.9766,42959
2008-09-22,47220.7891,47610.2383,45711.6719,46636.6133,22380
2008-09-23,45906.3945,47999.6875,45906.3945,47707.6016,34493
2008-09-24,48194.4141,50141.6641,47074.7461,49654.8516,61214
2008-09-25,49946.9375,51602.0977,49070.6758,50628.4766,63884
2008-09-26,50531.1133,50531.1133,49265.3984,50531.1133,40606
2008-09-29,50531.1133,51407.375,49460.125,50433.75,26445
2008-09-30,46831.3398,53062.5352,46831.3398,52867.8125,76342
2008-10-01,52283.6367,54230.8867,51115.2852,51504.7383,41596
2008-10-02,51894.1875,52088.9102,50628.4766,52088.9102,39501
2008-10-03,52088.9102,52088.9102,52088.9102,52088.9102,0
2008-10-06,51796.8242,51796.8242,49362.7617,49752.2109,48273
2008-10-07,49460.125,50628.4766,48778.5898,50433.75,57619
2008-10-08,48973.3125,51894.1875,48486.5,50141.6641,79394
2008-10-09,49265.3984,51017.9258,48973.3125,50823.1992,30124
2008-10-10,50336.3867,54522.9727,47707.6016,53062.5352,46334
2008-10-13,52965.1719,55399.2344,49849.5742,51796.8242,53097
2008-10-14,53062.5352,53062.5352,49849.5742,50531.1133,120619
2008-10-15,49654.8516,51504.7383,49460.125,50628.4766,29909
2008-10-16,47707.6016,48778.5898,43813.1016,44981.4531,40816
2008-10-17,47172.1094,47415.5156,43813.1016,45078.8164,41901
2008-10-20,46636.6133,46733.9766,42936.8398,46733.9766,39879
2008-10-21,47220.7891,48145.7305,46393.207,47172.1094,41578
2008-10-22,47123.4258,47123.4258,42060.5781,43959.1484,15998
2008-10-23,41184.3164,43813.1016,37387.1797,43521.0156,78665
2008-10-24,41865.8555,43326.2891,36997.7305,41184.3164,75695
2008-10-27,38068.7188,42255.3047,38068.7188,41379.043,59548
2008-10-28,38555.5312,42839.4805,38214.7617,39723.8789,65293
2008-10-29,41476.4023,42839.4805,36997.7305,36997.7305,49624
2008-10-30,39821.2422,42547.3906,38166.082,42547.3906,45097
2008-10-31,43813.1016,46733.9766,42644.7539,44397.2773,44920
2008-11-03,45614.3086,47123.4258,43569.6953,43618.3789,45796
2008-11-04,44105.1914,44786.7266,42596.0742,44689.3633,30949
2008-11-05,45273.5391,46149.8008,44105.1914,44105.1914,43691
2008-11-06,42547.3906,42547.3906,39723.8789,40794.8672,21018
2008-11-07,39821.2422,41038.2734,37095.0938,39869.9219,62514
2008-11-10,39918.6055,40648.8242,38652.8945,38944.9805,52661
2008-11-11,38652.8945,38944.9805,37143.7734,37289.8203,48478
2008-11-12,37484.543,38166.082,36024.1055,36218.832,68683
2008-11-13,34271.582,35050.4844,32616.4219,34174.2188,38614
2008-11-14,35537.293,39285.75,35245.207,39285.75,117617
2008-11-17,40405.418,40405.418,37825.3125,39626.5195,63685
2008-11-18,39042.3438,39237.0664,37679.2695,37971.3555,20450
2008-11-19,38652.8945,38847.6172,37581.9062,38312.125,28153
2008-11-20,36997.7305,37484.543,34028.1758,34076.8594,28384
2008-11-21,33103.2344,38263.4414,32616.4219,37922.6758,25852
2008-11-24,37971.3555,39042.3438,37046.4141,37046.4141,16146
2008-11-25,38944.9805,39383.1133,35732.0195,36170.1523,22599
2008-11-26,36754.3242,37484.543,34953.1211,37484.543,32589
2008-11-27,38896.3008,38896.3008,36608.2812,37338.5,26109
2008-11-28,37727.9492,38312.125,36949.0508,38312.125,26199
2008-12-01,37679.2695,38701.5742,36608.2812,36851.6875,22595
2008-12-02,35391.25,35488.6133,34758.3945,34904.4375,29398
2008-12-03,35196.5273,35732.0195,33930.8125,33979.4961,23870
2008-12-04,34514.9883,35099.1641,33297.957,33346.6406,14534
2008-12-05,33103.2344,35391.25,31740.1582,34076.8594,111575
2008-12-08,35001.8008,35050.4844,33395.3203,33784.7695,230221
2008-12-09,34222.9023,35537.293,33687.4062,35050.4844,163765
2008-12-10,35391.25,35878.0625,34758.3945,34758.3945,116402
2008-12-11,35196.5273,36559.6016,34758.3945,36170.1523,149440
2008-12-12,35878.0625,36851.6875,34076.8594,34709.7148,64277
2008-12-15,35488.6133,38701.5742,35488.6133,38652.8945,110279
2008-12-16,38604.2109,40697.5039,37776.6328,39139.707,123970
2008-12-17,40405.418,40405.418,38166.082,39431.793,64368
2008-12-18,39139.707,39918.6055,37825.3125,37971.3555,51865
2008-12-19,37484.543,38555.5312,37192.457,37679.2695,56511
2008-12-22,38360.8047,38360.8047,37533.2266,38360.8047,33936
2008-12-23,37679.2695,38166.082,37046.4141,37922.6758,37294
2008-12-24,37922.6758,37922.6758,36072.7891,36072.7891,22784
2008-12-25,36072.7891,36072.7891,36072.7891,36072.7891,0
2008-12-26,35780.6992,36218.832,34807.0781,35683.3398,24356
2008-12-29,35293.8867,35878.0625,34466.3086,35732.0195,22411
2008-12-30,35780.6992,37679.2695,35780.6992,36510.918,79590
2008-12-31,36510.918,36510.918,36510.918,36510.918,0
2009-01-02,37289.8203,37971.3555,36656.9609,37971.3555,38563
2009-01-05,38458.168,38458.168,37581.9062,38117.3984,54926
2009-01-06,38263.4414,40892.2305,37776.6328,40892.2305,136326
2009-01-07,41622.4492,42839.4805,40454.0977,42790.7969,94133
2009-01-08,41573.7656,44592.0039,41135.6367,43813.1016,50978
2009-01-09,43910.4648,44299.9141,42011.8984,42839.4805,44092
2009-01-12,42352.668,42498.7109,40600.1406,41379.043,24763
2009-01-13,41184.3164,41379.043,40502.7812,40697.5039,22528
2009-01-14,40502.7812,44494.6406,40502.7812,42742.1172,79931
2009-01-15,41865.8555,43910.4648,41184.3164,42352.668,102450
2009-01-16,43326.2891,47804.9648,42352.668,45224.8594,149772
2009-01-19,47220.7891,50141.6641,45955.0781,48194.4141,133290
2009-01-20,49557.4883,50141.6641,47220.7891,49168.0391,129272
2009-01-21,47026.0625,49946.9375,47026.0625,49168.0391,87572
2009-01-22,49654.8516,50531.1133,47123.4258,48583.8633,117019
2009-01-23,47999.6875,50141.6641,47999.6875,49557.4883,80945
2009-01-28,49362.7617,51602.0977,49362.7617,50239.0234,66947
2009-01-29,51310.0117,51602.0977,47707.6016,49849.5742,58818
2009-01-30,48681.2266,50531.1133,48583.8633,49946.9375,45350
2009-02-02,48973.3125,50336.3867,48778.5898,49654.8516,70183
2009-02-03,50433.75,50920.5625,47951.0078,47999.6875,116856
2009-02-04,48389.1367,49460.125,47220.7891,47999.6875,100767
2009-02-05,47902.3242,48048.3711,46831.3398,47318.1523,57918
2009-02-06,48194.4141,48389.1367,45030.1328,46928.7031,151871
2009-02-09,46928.7031,47172.1094,45224.8594,45760.3516,50138
2009-02-10,45760.3516,47610.2383,45030.1328,47220.7891,45342
2009-02-11,45955.0781,51115.2852,45955.0781,51017.9258,139111
2009-02-12,51504.7383,55204.5117,49849.5742,53549.3477,307837
2009-02-13,53549.3477,61533.0703,53549.3477,61533.0703,227291
2009-02-16,64746.0312,69127.3438,61630.4297,62311.9688,243866
2009-02-17,62993.5078,63869.7695,59001.6445,60948.8945,246794
2009-02-18,60851.5312,68640.5312,59391.0938,66888.0078,189562
2009-02-19,67180.0938,70003.6016,61338.3438,63285.5938,148181
2009-02-20,61435.707,63772.4062,55983.4102,56957.0352,202964
2009-02-23,57833.2969,63090.8672,57054.3945,62214.6055,107983
2009-02-24,59683.1836,64356.582,59683.1836,59877.9062,131552
2009-02-25,62798.7812,64064.4922,59391.0938,59877.9062,65551
2009-02-26,60072.6328,61922.5195,57541.207,60754.168,58142
2009-02-27,58125.3828,60267.3555,57638.5703,59196.3711,179025
2009-03-02,58904.2812,58904.2812,56470.2227,56470.2227,83778
2009-03-03,54230.8867,59391.0938,54230.8867,57054.3945,58047
2009-03-04,57249.1211,64356.582,56957.0352,61825.1562,117426
2009-03-05,62506.6953,66693.2812,62311.9688,64940.7539,93029
2009-03-06,63967.1289,68835.25,63675.043,67472.1797,108075
2009-03-09,69127.3438,70977.2266,68445.8047,69906.2422,48791
2009-03-10,69906.2422,70100.9688,61727.793,66206.4688,211495
2009-03-11,66595.9141,68348.4375,64453.9414,66109.1016,118644
2009-03-12,66888.0078,67861.625,65524.9297,65719.6562,59394
2009-03-13,66303.8281,67569.5391,65817.0156,66888.0078,50775
2009-03-16,66011.7422,67277.4531,63090.8672,64356.582,98354
2009-03-17,63577.6797,65427.5664,63090.8672,63675.043,86700
2009-03-18,63480.3164,64551.3047,62409.332,63675.043,242204
2009-03-19,63967.1289,64161.8555,61727.793,61825.1562,97863
2009-03-20,61630.4297,65232.8438,61630.4297,64064.4922,91552
2009-03-23,64746.0312,65232.8438,64259.2188,64940.7539,10884
2009-03-24,65719.6562,66109.1016,62993.5078,64259.2188,74883
2009-03-25,64259.2188,65914.3828,63480.3164,65719.6562,72758
2009-03-26,66303.8281,67764.2656,65038.1172,66303.8281,158449
2009-03-27,67082.7266,67082.7266,64551.3047,64648.668,122150
2009-03-30,65135.4805,65135.4805,61922.5195,63772.4062,70437
2009-03-31,63480.3164,66303.8281,62409.332,65038.1172,101949
2009-04-01,65622.2891,66888.0078,64746.0312,65427.5664,98819
2009-04-02,66790.6406,71756.125,66693.2812,70587.7734,158409
2009-04-03,70587.7734,70587.7734,67082.7266,67082.7266,130080
2009-04-06,67082.7266,69516.7891,66985.3672,67472.1797,68567
2009-04-07,68153.7188,71366.6797,67569.5391,71366.6797,66604
2009-04-08,70587.7734,78182.0469,69711.5156,76916.3359,122578
2009-04-09,78766.2266,88405.1094,76234.7969,82952.8047,248359
2009-04-10,83050.1719,87918.2969,79447.7578,82563.3594,171117
2009-04-13,82758.0859,87626.2031,79934.5703,87626.2031,111269
2009-04-14,87626.2031,88113.0156,82466.0,84413.2422,117916
2009-04-15,83536.9844,85678.9609,78863.5859,84413.2422,93054
2009-04-16,85581.5938,87139.3906,82563.3594,83634.3438,63804
2009-04-17,83731.7109,85386.8672,81005.5625,83634.3438,51394
2009-04-20,84315.8828,84315.8828,80518.75,83731.7109,57452
2009-04-21,82466.0,83342.2578,81589.7344,82758.0859,51639
2009-04-22,83244.8984,89573.4531,82952.8047,88599.8281,92768
2009-04-23,89378.7266,92981.1406,86652.5781,91520.7031,59819
2009-04-24,91618.0703,92104.875,89184.0078,90644.4453,36377
2009-04-27,91325.9766,93175.8672,89670.8203,91033.8906,30863
2009-04-28,90157.6328,91423.3438,87723.5703,89573.4531,37637
2009-04-29,88794.5547,96194.1016,88794.5547,96194.1016,52770
2009-04-30,96778.2734,98822.8906,95415.2031,96680.9141,34977
2009-05-04,97362.4531,97362.4531,93565.3125,94733.6641,55678
2009-05-06,95804.6484,95804.6484,92007.5156,92007.5156,48931
2009-05-07,92104.875,93857.4062,87334.1172,90352.3516,176835
2009-05-08,90352.3516,92104.875,88794.5547,91715.4297,84810
2009-05-11,91715.4297,91715.4297,90060.2656,91423.3438,32468
2009-05-12,91033.8906,95415.2031,90644.4453,95415.2031,56464
2009-05-13,94928.3906,96486.1875,94538.9375,94538.9375,51224
2009-05-14,93760.0391,95609.9297,91618.0703,95609.9297,42626
2009-05-15,96875.6406,109532.7578,95609.9297,109532.7578,243454
2009-05-18,111480.0078,111966.8203,102230.5703,109045.9453,166866
2009-05-19,110993.1953,116834.9453,105151.4453,108559.1328,150782
2009-05-20,108072.3203,111966.8203,105151.4453,111966.8203,65890
2009-05-21,111966.8203,119269.0,110019.5703,112940.4453,128086
2009-05-22,111966.8203,117808.5625,109045.9453,110019.5703,110919
2009-05-25,107585.5078,116834.9453,104177.8203,114887.6953,91333
2009-05-26,115861.3203,131439.3125,111480.0078,124137.125,181649
2009-05-27,126571.1875,136307.4375,123163.5,128518.4375,158175
2009-05-28,128518.4375,138254.6875,124137.125,125110.75,151414
2009-05-29,129492.0625,133386.5625,124137.125,127058.0,75666
2009-06-01,127058.0,133873.375,127058.0,131926.125,66966
2009-06-02,135333.8125,135820.625,123650.3125,125110.75,166294
2009-06-03,125597.5625,127544.8125,117808.5625,119755.8125,104990
2009-06-04,119755.8125,126084.375,116834.9453,116834.9453,96831
2009-06-05,119269.0,121216.25,112940.4453,121216.25,94518
2009-06-08,120242.625,122189.875,118295.375,121216.25,39718
2009-06-09,122189.875,122189.875,114887.6953,118782.1875,67488
2009-06-10,118782.1875,119755.8125,115861.3203,119755.8125,58714
2009-06-11,119269.0,119269.0,113914.0703,116834.9453,104162
2009-06-12,115861.3203,117321.75,112940.4453,112940.4453,75841
2009-06-15,112940.4453,113427.2578,109045.9453,110993.1953,70496
2009-06-16,110019.5703,114400.8828,109045.9453,110019.5703,65056
2009-06-17,108559.1328,112453.6328,107585.5078,111480.0078,58255
