date,open,high,low,close,volume
2000-01-04,11996.2715,13773.4971,11996.2715,13551.3438,1481680
2000-01-05,12884.8848,13829.0352,12551.6543,13162.5762,1586382
2000-01-06,13384.7295,13606.8828,12884.8848,13162.5762,2015636
2000-01-07,13218.1143,14995.3398,13051.499,14995.3398,4122650
2000-01-10,15217.4932,15883.9521,14328.8799,14439.957,3521354
2000-01-11,14773.1865,15828.4141,14162.2656,15217.4932,4411730
2000-01-12,14773.1865,15550.7227,14439.957,14606.5713,2606579
2000-01-13,14606.5713,14773.1865,13773.4971,14106.7275,1587823
2000-01-14,14217.8037,14828.7246,13884.5742,14217.8037,2398615
2000-01-17,14384.4189,14662.1104,14051.1885,14051.1885,1734838
2000-01-18,14217.8037,14939.8018,14217.8037,14328.8799,2517632
2000-01-19,14051.1885,14106.7275,13107.0381,13162.5762,1545960
2000-01-20,13051.499,13329.1904,12218.4248,13329.1904,1490232
2000-01-21,12829.3467,13495.8057,12773.8076,12829.3467,960148
2000-01-24,12662.7314,13273.6523,12662.7314,13051.499,1016775
2000-01-25,12773.8076,12940.4229,12496.1162,12496.1162,678450
2000-01-26,12496.1162,12718.2695,11829.6572,12329.502,811422
2000-01-27,11996.2715,12995.9609,11996.2715,12884.8848,1083036
2000-01-28,12940.4229,13218.1143,12662.7314,13218.1143,933409
2000-01-31,12829.3467,14051.1885,12829.3467,13829.0352,1835040
2000-02-01,14106.7275,14106.7275,13273.6523,13884.5742,1652733
2000-02-02,13662.4209,14995.3398,13662.4209,14995.3398,3107315
2000-02-03,14884.2637,15772.876,14773.1865,14995.3398,2970742
2000-02-04,14995.3398,14995.3398,14995.3398,14995.3398,0
2000-02-07,15161.9551,16328.2588,14995.3398,15661.7998,3294033
2000-02-08,15661.7998,15772.876,14995.3398,15106.416,1110585
2000-02-09,15106.416,15439.6465,14439.957,14439.957,1520212
2000-02-10,14439.957,14828.7246,14217.8037,14439.957,1171173
2000-02-11,14606.5713,14773.1865,13551.3438,13773.4971,1497795
2000-02-14,13773.4971,14717.6484,13551.3438,13829.0352,1306936
2000-02-15,13995.6504,14106.7275,12829.3467,13329.1904,1043694
2000-02-16,13107.0381,13773.4971,12884.8848,13551.3438,838070
2000-02-17,12773.8076,15550.7227,12773.8076,15550.7227,1974313
2000-02-18,16106.1055,16383.7969,15328.5693,15550.7227,4227623
2000-02-21,15217.4932,15384.1074,14439.957,14439.957,1337455
2000-02-22,14439.957,14995.3398,13662.4209,13662.4209,1523453
2000-02-23,13662.4209,14884.2637,13551.3438,14051.1885,1921376
2000-02-24,13884.5742,14162.2656,13495.8057,13773.4971,1136603
2000-02-25,13773.4971,13940.1123,13384.7295,13662.4209,958617
2000-02-28,13440.2676,14273.3418,13273.6523,13662.4209,1165051
2000-02-29,13995.6504,14106.7275,12829.3467,12995.9609,1243106
2000-03-01,12995.9609,12995.9609,12995.9609,12995.9609,0
2000-03-02,13329.1904,14773.1865,13162.5762,14773.1865,3356872
2000-03-03,14328.8799,14551.0332,13551.3438,13884.5742,1500046
2000-03-06,14217.8037,14662.1104,13606.8828,13884.5742,3251360
2000-03-07,13884.5742,14051.1885,13551.3438,13995.6504,1273355
2000-03-08,13551.3438,13884.5742,13495.8057,13551.3438,1114726
2000-03-09,13717.959,13829.0352,13107.0381,13440.2676,1692525
2000-03-10,13717.959,13773.4971,12995.9609,13107.0381,1015425
2000-03-13,12995.9609,13107.0381,12273.9629,12440.5781,1345558
2000-03-14,12218.4248,12440.5781,12051.8105,12218.4248,1097530
2000-03-15,11996.2715,12162.8867,11551.9658,11774.1182,1084747
2000-03-16,11829.6572,12051.8105,11085.4434,11163.1973,1125619
2000-03-17,11496.4268,11774.1182,11218.7354,11385.3506,1140384
2000-03-20,11496.4268,12440.5781,11329.8125,12107.3486,1788945
2000-03-21,12162.8867,12162.8867,11496.4268,11496.4268,872010
2000-03-22,11663.042,11885.1953,11274.2744,11329.8125,2041744
2000-03-23,11774.1182,12051.8105,11385.3506,11551.9658,1737719
2000-03-24,11440.8887,12107.3486,11440.8887,11663.042,1618792
2000-03-27,12162.8867,12440.5781,11774.1182,12107.3486,1576929
2000-03-28,11885.1953,12107.3486,11774.1182,11940.7334,699427
2000-03-29,11829.6572,12329.502,11774.1182,12162.8867,1669658
2000-03-30,12107.3486,12162.8867,11663.042,11663.042,953306
2000-03-31,11663.042,11996.2715,11551.9658,11885.1953,682502
2000-04-03,11663.042,11940.7334,11063.2285,11107.6592,558533
2000-04-04,11107.6592,11329.8125,10674.46,10718.8906,688713
2000-04-05,10718.8906,10718.8906,10718.8906,10718.8906,0
2000-04-06,10707.7832,10718.8906,9830.2783,9996.8936,959428
2000-04-07,9841.3857,10207.9385,9841.3857,10074.6465,715632
2000-04-10,10107.9697,10707.7832,9908.0322,10330.123,1124539
2000-04-11,10330.123,10330.123,9774.7402,9774.7402,564565
2000-04-12,9663.6631,9663.6631,9297.1104,9441.5098,1477178
2000-04-13,9441.5098,9441.5098,9441.5098,9441.5098,0
2000-04-14,9063.8496,9274.8955,8830.5889,8997.2041,839420
2000-04-17,7775.3613,8208.5605,7653.1772,7653.1772,1664347
2000-04-18,8008.6221,8219.668,7653.1772,8164.1294,1927498
2000-04-19,8230.7754,8497.3594,8053.0527,8108.5913,2485582
2000-04-20,7941.9761,8197.4521,7719.8232,7775.3613,1219698
2000-04-21,7886.438,8819.4814,7830.8999,8630.6514,2400775
2000-04-24,8552.8975,8552.8975,8141.9141,8164.1294,852294
2000-04-25,8086.376,8275.2061,7997.5146,7997.5146,609129
2000-04-26,8119.6987,8308.5293,7608.7466,7664.2847,1035141
2000-04-27,7608.7466,7930.8687,7375.4858,7664.2847,758125
2000-04-28,7508.7773,7808.6846,7508.7773,7675.3926,1027489
2000-05-01,7675.3926,7675.3926,7675.3926,7675.3926,0
2000-05-02,7564.3159,7830.8999,7497.6699,7786.4692,911443
2000-05-03,7886.438,8286.3135,7830.8999,7997.5146,1611230
2000-05-04,8108.5913,8441.8213,7897.5454,8230.7754,2126010
2000-05-05,8230.7754,8230.7754,8230.7754,8230.7754,0
2000-05-08,8386.2822,8397.3906,8130.8066,8153.022,848243
2000-05-09,8153.022,8153.022,8153.022,8153.022,0
2000-05-10,7886.438,7975.2993,7842.0073,7842.0073,456351
2000-05-11,7842.0073,7842.0073,7842.0073,7842.0073,0
2000-05-12,7830.8999,7930.8687,7453.2393,7542.1006,601836
2000-05-15,7442.1318,7608.7466,7219.9785,7219.9785,469675
2000-05-16,7131.1172,7331.0552,6675.7031,6808.9951,1041983
2000-05-17,6820.1025,6975.6099,5975.9204,6109.2124,1743841
2000-05-18,6109.2124,6209.1816,5576.0449,5831.521,905231
2000-05-19,5787.0903,6275.8271,5676.0137,6220.2891,1158389
2000-05-22,6331.3657,6375.7964,5598.2603,5642.6909,866159
2000-05-23,5553.8296,5798.1982,5498.291,5564.937,792696
2000-05-24,5448.3066,5998.1357,5276.1382,5775.9829,1019386
2000-05-25,5998.1357,6642.3804,5898.167,6642.3804,1306755
2000-05-26,6664.5952,7053.3638,6109.2124,6164.751,1288480
2000-05-29,5887.0591,6831.2104,5787.0903,6497.9805,1068722
2000-05-30,6497.9805,6497.9805,6497.9805,6497.9805,0
2000-05-31,7042.2559,7519.8853,6886.7485,6997.8252,1691445
2000-06-01,6997.8252,7108.9019,6720.1338,6975.6099,805570
2000-06-02,7442.1318,7442.1318,6886.7485,6931.1792,1147226
2000-06-05,7331.0552,7664.2847,7053.3638,7497.6699,1596556
2000-06-06,7497.6699,7497.6699,7497.6699,7497.6699,0
2000-06-07,7342.1626,7986.4067,7342.1626,7797.5767,1782823
2000-06-08,7886.438,7986.4067,6797.8872,6975.6099,1433875
2000-06-09,7164.4399,7642.0693,7064.4712,7553.208,1187648
2000-06-12,7742.0386,7742.0386,7308.8398,7608.7466,1052877
2000-06-13,7553.208,7753.146,7186.6553,7219.9785,716442
2000-06-14,7442.1318,7486.562,7108.9019,7242.1938,633526
2000-06-15,7131.1172,7197.7632,6875.6411,6964.5024,594544
2000-06-16,6686.8105,7219.9785,6686.8105,7219.9785,582841
2000-06-19,7397.7012,7842.0073,7108.9019,7108.9019,1298203
2000-06-20,7353.2705,7442.1318,7120.0093,7442.1318,604627
2000-06-21,7553.208,7608.7466,7342.1626,7364.3779,670618
2000-06-22,7386.5933,7575.4233,7342.1626,7375.4858,611019
2000-06-23,7219.9785,7286.6245,7064.4712,7142.2246,765327
2000-06-26,7219.9785,7475.4546,7186.6553,7297.7319,994538
2000-06-27,7331.0552,7719.8232,7297.7319,7719.8232,1196111
2000-06-28,7775.3613,8319.6367,7719.8232,8164.1294,2547341
2000-06-29,8275.2061,8530.6826,8008.6221,8108.5913,1761307
2000-06-30,8164.1294,8252.9902,7953.084,8197.4521,574648
2000-07-03,8330.7441,9019.4189,8252.9902,8886.127,2206045
2000-07-04,8786.1582,8875.0195,8375.1748,8552.8975,1037932
2000-07-05,8775.0508,8852.8047,8330.7441,8775.0508,831138
2000-07-06,8552.8975,9208.249,8552.8975,9163.8184,1407137
2000-07-07,9174.9268,9552.5869,8997.2041,9552.5869,2019507
2000-07-10,9552.5869,9708.0938,9352.6494,9497.0488,1217808
