date,open,high,low,close,volume
2000-01-04,3874.4128,4531.2178,3874.4128,4199.1255,3976512
2000-01-05,4125.3271,4191.7456,4007.2498,4162.2261,3593170
2000-01-06,4405.7607,4494.3188,4058.9087,4081.0481,4564330
2000-01-07,4058.9087,4176.9858,4051.5288,4088.428,3008468
2000-01-10,4169.606,4199.1255,3985.1104,4029.3892,3404954
2000-01-11,3985.1104,4088.428,3933.4514,3955.5908,3172293
2000-01-12,3881.7925,3911.312,3763.7153,3763.7153,3965536
2000-01-13,3778.4749,3903.9321,3634.5681,3837.5137,5329659
2000-01-14,3874.4128,3948.2112,3778.4749,3778.4749,4003477
2000-01-17,3763.7153,4051.5288,3726.8162,3896.5522,6992162
2000-01-18,3911.312,3970.3506,3748.9556,3815.374,3228392
2000-01-19,3859.6531,4184.3657,3837.5137,3918.6917,11968562
2000-01-20,4066.2883,4117.9473,3542.3203,3822.7539,8714288
2000-01-21,3726.8162,3970.3506,3653.0178,3756.3354,6051491
2000-01-24,3771.095,3955.5908,3734.1958,3830.1338,5541588
2000-01-25,3911.312,4280.3037,3859.6531,4066.2883,17970594
2000-01-26,4132.707,4154.8467,3955.5908,4022.0095,5878181
2000-01-27,4044.1489,4405.7607,4022.0095,4339.3423,10737911
2000-01-28,4339.3423,4479.5591,4221.2651,4243.4043,9611463
2000-01-31,4169.606,4302.4434,4132.707,4191.7456,6048374
2000-02-01,4250.7842,4302.4434,4058.9087,4088.428,5007700
2000-02-02,4066.2883,4228.645,4029.3892,4169.606,7071026
2000-02-03,4169.606,4280.3037,4140.0869,4199.1255,6243094
2000-02-04,4199.1255,4199.1255,4199.1255,4199.1255,0
2000-02-07,4140.0869,4228.645,4073.6682,4081.0481,4774768
2000-02-08,4095.8079,4147.4668,3955.5908,3977.7305,4797126
2000-02-09,3985.1104,4081.0481,3874.4128,3911.312,7447051
2000-02-10,3800.6145,3830.1338,3697.2966,3704.6765,5888885
2000-02-11,3689.917,3852.2732,3660.3975,3689.917,8699111
2000-02-14,3542.3203,3689.917,3468.522,3472.2119,9222700
2000-02-15,3461.1421,3538.6304,3188.0881,3247.127,5298764
2000-02-16,3328.3052,3357.8245,3062.6311,3239.7471,5646197
2000-02-17,3077.3906,3247.127,3077.3906,3202.8479,4696447
2000-02-18,3173.3286,3191.7781,3062.6311,3062.6311,4971792
2000-02-21,2951.9336,2988.8328,2819.0964,2833.8562,5225727
2000-02-22,2767.4377,2985.1428,2667.8098,2907.6545,7414801
2000-02-23,2951.9336,3343.0647,2933.4839,3247.127,8974321
2000-02-24,3106.9102,3158.5688,2933.4839,2951.9336,5612050
2000-02-25,2878.1353,3010.9722,2815.4065,2944.5537,5404322
2000-02-28,2878.1353,3047.8713,2808.0269,3022.042,6180626
2000-02-29,3003.5923,3173.3286,2951.9336,3040.4915,9112671
