date,close
1994-12-08,3.7083
1994-12-09,3.6667
1994-12-12,3.7083
1994-12-13,3.625
1994-12-14,3.625
1994-12-15,3.6042
1994-12-16,3.6458
1994-12-19,3.625
1994-12-20,3.6458
1994-12-21,3.6667
1994-12-22,3.6667
1994-12-23,3.6667
1994-12-27,3.7292
1994-12-28,3.7083
1994-12-29,3.7292
1994-12-30,3.7917
1995-01-03,3.8958
1995-01-04,4.0417
1995-01-05,4.0833
1995-01-06,4.125
1995-01-09,4.375
1995-01-10,4.3958
1995-01-11,4.2917
1995-01-12,4.2917
1995-01-13,4.2708
1995-01-16,4.3958
1995-01-17,4.4167
1995-01-18,4.4375
1995-01-19,4.375
1995-01-20,4.25
1995-01-23,4.1042
1995-01-24,4.1875
1995-01-25,4.2292
1995-01-26,4.2083
1995-01-27,4.2292
1995-01-30,4.2083
1995-01-31,4.1458
1995-02-01,4.1875
1995-02-02,4.1875
1995-02-03,4.2083
1995-02-06,4.2083
1995-02-07,4.1875
1995-02-08,4.2292
1995-02-09,4.2708
1995-02-10,4.375
1995-02-13,4.3542
1995-02-14,4.2917
1995-02-15,4.25
1995-02-16,4.2083
1995-02-17,4.25
1995-02-21,4.2292
1995-02-22,4.2292
1995-02-23,4.2292
1995-02-24,4.1667
1995-02-27,4.125
1995-02-28,4.1667
1995-03-01,4.3125
1995-03-02,5.0625
1995-03-03,4.9375
1995-03-06,5.2083
1995-03-07,5.0208
1995-03-08,4.9583
1995-03-09,4.9167
1995-03-10,4.8958
1995-03-13,5.0417
1995-03-14,5.0833
1995-03-15,5.0208
1995-03-16,5.1667
1995-03-17,5.2083
1995-03-20,5.3958
1995-03-21,5.25
1995-03-22,5.2083
1995-03-23,5.2292
1995-03-24,5.2917
1995-03-27,5.3125
1995-03-28,5.25
1995-03-29,5.2917
1995-03-30,5.0833
1995-03-31,4.9583
1995-04-03,4.9792
1995-04-04,4.9583
1995-04-05,5.0
1995-04-06,5.0417
1995-04-07,5.1458
1995-04-10,5.0833
1995-04-11,5.1458
1995-04-12,5.1667
1995-04-13,5.1875
1995-04-17,5.1875
1995-04-18,5.2292
1995-04-19,5.2917
1995-04-20,5.4583
1995-04-21,5.5833
1995-04-24,5.7917
1995-04-25,5.9792
1995-04-26,6.0
1995-04-27,6.2083
1995-04-28,6.2083
1995-05-01,6.0833
1995-05-02,5.875
1995-05-03,5.875
1995-05-04,5.9167
1995-05-05,5.8333
1995-05-08,5.9167
1995-05-09,5.7917
1995-05-10,5.75
1995-05-11,5.7292
1995-05-12,5.7083
1995-05-15,5.5833
1995-05-16,5.8958
1995-05-17,5.8958
1995-05-18,5.8542
1995-05-19,5.8542
1995-05-22,5.9792
1995-05-23,6.0
1995-05-24,6.1667
1995-05-25,6.2708
1995-05-26,6.1875
1995-05-30,5.9167
1995-05-31,5.875
1995-06-01,5.8333
1995-06-02,5.9583
1995-06-05,6.125
1995-06-06,6.2083
1995-06-07,6.2917
1995-06-08,6.1667
1995-06-09,6.0833
1995-06-12,6.125
1995-06-13,6.1042
1995-06-14,6.3125
1995-06-15,6.6875
1995-06-16,6.7708
1995-06-19,6.8333
1995-06-20,6.7708
1995-06-21,6.8333
1995-06-22,6.8125
1995-06-23,6.625
1995-06-26,6.5833
1995-06-27,6.5208
1995-06-28,6.5208
1995-06-29,6.625
1995-06-30,6.7708
1995-07-03,6.8958
1995-07-05,7.1667
1995-07-06,7.6667
1995-07-07,7.9583
1995-07-10,8.375
1995-07-11,8.125
1995-07-12,8.3958
1995-07-13,8.4375
1995-07-14,8.25
1995-07-17,8.25
1995-07-18,8.1042
1995-07-19,7.6667
1995-07-20,7.625
1995-07-21,7.5208
1995-07-24,7.5625
1995-07-25,8.25
1995-07-26,8.0417
1995-07-27,8.125
1995-07-28,7.9375
1995-07-31,7.875
1995-08-01,7.8542
1995-08-02,7.9167
1995-08-03,7.9583
1995-08-04,8.0833
1995-08-07,8.0833
1995-08-08,8.125
1995-08-09,8.2917
1995-08-10,8.1875
1995-08-11,8.2917
1995-08-14,8.25
1995-08-15,8.1875
1995-08-16,8.4167
1995-08-17,8.7917
1995-08-18,9.2917
1995-08-21,8.9375
1995-08-22,8.6667
1995-08-23,8.75
1995-08-24,8.625
1995-08-25,8.5833
1995-08-28,8.3333
1995-08-29,8.1458
1995-08-30,8.0417
1995-08-31,8.0208
1995-09-01,7.8333
1995-09-05,8.2917
1995-09-06,8.6667
1995-09-07,8.7083
1995-09-08,8.7083
1995-09-11,8.7917
1995-09-12,8.875
1995-09-13,8.9583
1995-09-14,8.7917
1995-09-15,8.25
1995-09-18,8.3958
1995-09-19,8.3333
1995-09-20,8.6458
1995-09-21,8.2292
1995-09-22,8.0833
1995-09-25,7.9792
1995-09-26,8.0
1995-09-27,7.6458
1995-09-28,8.125
1995-09-29,8.1042
1995-10-02,8.0625
1995-10-03,7.7917
1995-10-04,7.5
1995-10-05,7.5417
1995-10-06,7.6458
1995-10-09,7.2083
1995-10-10,7.1458
1995-10-11,7.6042
1995-10-12,7.9583
1995-10-13,8.0
1995-10-16,7.75
1995-10-17,7.375
1995-10-18,7.7708
1995-10-19,7.8125
1995-10-20,7.5
1995-10-23,7.7292
1995-10-24,7.6667
1995-10-25,7.375
1995-10-26,7.2083
1995-10-27,7.5
1995-10-30,7.4583
1995-10-31,7.5417
1995-11-01,7.4167
1995-11-02,7.8333
1995-11-03,7.875
1995-11-06,7.75
1995-11-07,7.3125
1995-11-08,7.0
1995-11-09,7.2917
1995-11-10,7.4167
1995-11-13,7.3958
1995-11-14,7.25
1995-11-15,7.0833
1995-11-16,7.125
1995-11-17,7.1667
1995-11-20,7.0417
1995-11-21,6.6667
1995-11-22,6.2708
1995-11-24,6.3958
1995-11-27,6.3125
1995-11-28,6.5625
1995-11-29,6.375
1995-11-30,6.2083
1995-12-01,6.0417
1995-12-04,5.9792
1995-12-05,6.0417
1995-12-06,5.9375
1995-12-07,5.9167
1995-12-08,5.9792
1995-12-11,5.8542
1995-12-12,5.5208
1995-12-13,5.4583
1995-12-14,5.3542
1995-12-15,5.0833
1995-12-18,4.7292
1995-12-19,5.2708
1995-12-20,5.6042
1995-12-21,5.8333
1995-12-22,6.1667
1995-12-26,6.3333
1995-12-27,6.2292
1995-12-28,6.3542
1995-12-29,6.7083
1996-01-02,6.75
1996-01-03,6.2292
1996-01-04,6.0625
1996-01-05,5.9167
1996-01-08,5.9167
1996-01-09,5.25
1996-01-10,5.0625
1996-01-11,5.1875
1996-01-12,5.125
1996-01-15,4.9167
1996-01-16,5.0417
1996-01-17,5.0625
1996-01-18,5.3542
1996-01-19,5.4583
1996-01-22,5.6458
1996-01-23,5.625
1996-01-24,5.9375
1996-01-25,5.7083
1996-01-26,5.8958
1996-01-29,6.4583
1996-01-30,6.2083
1996-01-31,6.0417
1996-02-01,6.1458
1996-02-02,6.0625
1996-02-05,6.2083
1996-02-06,6.2917
1996-02-07,6.3542
1996-02-08,6.5417
1996-02-09,6.5625
1996-02-12,6.3958
1996-02-13,6.1042
1996-02-14,6.0208
1996-02-15,6.1458
1996-02-16,6.2917
1996-02-20,6.5
1996-02-21,6.5417
1996-02-22,6.7292
1996-02-23,6.7708
1996-02-26,6.8958
1996-02-27,6.6458
1996-02-28,6.4375
1996-02-29,6.1458
1996-03-01,6.0417
1996-03-04,6.0208
1996-03-05,5.9583
1996-03-06,5.7917
1996-03-07,5.6667
1996-03-08,5.5833
1996-03-11,5.75
1996-03-12,5.75
1996-03-13,5.75
1996-03-14,5.7708
1996-03-15,6.1875
1996-03-18,6.3958
1996-03-19,6.25
1996-03-20,6.0417
1996-03-21,6.0208
1996-03-22,6.2083
1996-03-25,6.125
1996-03-26,6.1042
1996-03-27,6.0
1996-03-28,5.9375
1996-03-29,6.0417
1996-04-01,6.0417
1996-04-02,6.0625
1996-04-03,6.0833
1996-04-04,5.9792
1996-04-08,6.0625
1996-04-09,6.0417
1996-04-10,6.2917
1996-04-11,6.2917
1996-04-12,6.5
1996-04-15,6.5625
1996-04-16,6.7292
1996-04-17,7.1042
1996-04-18,7.4583
1996-04-19,7.4375
1996-04-22,7.8333
1996-04-23,7.8958
1996-04-24,7.9167
1996-04-25,7.6042
1996-04-26,7.875
1996-04-29,7.8333
1996-04-30,7.8333
1996-05-01,7.8125
1996-05-02,7.4792
1996-05-03,7.6875
1996-05-06,7.4792
1996-05-07,7.5208
1996-05-08,7.5
1996-05-09,7.4375
1996-05-10,7.3333
1996-05-13,7.7708
1996-05-14,7.7917
1996-05-15,7.6667
1996-05-16,7.6042
1996-05-17,7.8125
1996-05-20,7.625
1996-05-21,7.4167
1996-05-22,7.2292
1996-05-23,6.8125
1996-05-24,6.6875
1996-05-28,6.8958
1996-05-29,6.8125
1996-05-30,6.9167
1996-05-31,7.0
1996-06-03,6.9375
1996-06-04,6.9583
1996-06-05,6.9167
1996-06-06,6.875
1996-06-07,6.6875
1996-06-10,6.6667
1996-06-11,6.4792
1996-06-12,6.5833
1996-06-13,6.5417
1996-06-14,6.5
1996-06-17,6.4167
1996-06-18,5.9167
1996-06-19,6.0
1996-06-20,6.0
1996-06-21,6.0
1996-06-24,6.3125
1996-06-25,5.9792
1996-06-26,5.7708
1996-06-27,5.7917
1996-06-28,5.9792
1996-07-01,6.3958
1996-07-02,6.3125
1996-07-03,6.125
1996-07-05,6.0
1996-07-08,5.9375
1996-07-09,5.8333
1996-07-10,5.6667
1996-07-11,5.4583
1996-07-12,5.3125
1996-07-15,4.9583
1996-07-16,5.0625
1996-07-17,5.5208
1996-07-18,5.6042
1996-07-19,5.5625
1996-07-22,5.4792
1996-07-23,5.3958
1996-07-24,5.3958
1996-07-25,5.5833
1996-07-26,5.7292
1996-07-29,5.6458
1996-07-30,5.6875
1996-07-31,5.75
1996-08-01,5.7917
1996-08-02,5.9792
1996-08-05,6.0
1996-08-06,6.0
1996-08-07,6.1875
1996-08-08,6.3125
1996-08-09,6.2292
