date,close
1970-01-05,2402.8501
1970-01-06,2406.22
1970-01-07,2394.96
1970-01-08,2283.6799
1970-01-09,2283.6799
1970-01-12,2324.24
1970-01-13,2297.6899
1970-01-14,2288.1399
1970-01-16,2286.45
1970-01-19,2309.3799
1970-01-20,2309.9399
1970-01-21,2325.3601
1970-01-22,2322.5801
1970-01-23,2312.0
1970-01-26,2316.71
1970-01-27,2316.71
1970-01-28,2324.77
1970-01-29,2328.6001
1970-01-30,2296.4299
1970-02-02,2310.45
1970-02-03,2296.6799
1970-02-04,2313.3101
1970-02-05,2306.78
1970-02-06,2302.9299
1970-02-09,2306.3999
1970-02-10,2306.25
1970-02-12,2306.25
1970-02-13,2298.6499
1970-02-16,2293.9299
1970-02-17,2294.71
1970-02-18,2313.23
1970-02-19,2324.3999
1970-02-20,2322.98
1970-02-23,2361.47
1970-02-24,2375.46
1970-02-25,2383.1799
1970-02-26,2385.0701
1970-02-27,2385.0701
1970-03-02,2399.76
1970-03-03,2396.6399
1970-03-04,2422.73
1970-03-05,2423.3701
1970-03-06,2452.26
1970-03-09,2455.1699
1970-03-10,2470.22
1970-03-11,2458.1299
1970-03-12,2433.1201
1970-03-13,2446.3601
1970-03-16,2446.3601
1970-03-17,2468.8401
1970-03-18,2484.6201
1970-03-19,2490.47
1970-03-20,2491.1799
1970-03-23,2495.1799
1970-03-24,2484.1499
1970-03-25,2481.01
1970-03-26,2504.8401
1970-03-27,2485.3601
1970-03-30,2510.24
1970-03-31,2510.24
1970-04-01,2521.4199
1970-04-02,2522.8401
1970-04-03,2500.0901
1970-04-06,2534.45
1970-04-07,2524.1299
1970-04-08,2529.6499
1970-04-09,2515.05
1970-04-10,2513.9399
1970-04-13,2508.1599
1970-04-14,2502.03
1970-04-15,2502.03
1970-04-16,2502.6499
1970-04-17,2471.21
1970-04-20,2470.6699
1970-04-21,2469.6399
1970-04-22,2436.3999
1970-04-23,2415.6699
1970-04-24,2422.8601
1970-04-27,2386.0601
1970-04-28,2315.4299
1970-04-30,2114.3201
1970-05-01,2114.3201
1970-05-06,2191.3899
