date,close
1992-11-22,1455.0
1992-11-23,1458.4
1992-11-24,1467.9
1992-11-25,1459.0
1992-11-26,1458.9
1992-11-29,1456.4
1992-11-30,1452.3
1992-12-01,1446.8
1992-12-02,1442.1
1992-12-03,1443.2
1992-12-06,1454.3
1992-12-07,1480.3
1992-12-08,1494.9
1992-12-09,1515.1
1992-12-10,1513.3
1992-12-13,1525.9
1992-12-14,1522.3
1992-12-15,1508.5
1992-12-16,1512.0
1992-12-17,1529.4
1992-12-20,1551.7
1992-12-21,1543.5
1992-12-22,1536.4
1992-12-23,1547.6
1992-12-28,1553.5
1992-12-29,1552.3
1992-12-30,1564.7
1993-01-03,1576.1
1993-01-04,1579.9
1993-01-05,1554.8
1993-01-06,1542.1
1993-01-07,1510.4
1993-01-10,1523.6
1993-01-11,1517.9
1993-01-12,1502.2
1993-01-13,1515.4
1993-01-14,1534.1
1993-01-17,1538.3
1993-01-18,1527.6
1993-01-19,1530.9
1993-01-20,1528.4
1993-01-21,1533.0
1993-01-24,1532.8
1993-01-25,1539.1
1993-01-26,1544.4
1993-01-27,1536.1
1993-01-28,1536.5
1993-01-31,1538.3
1993-02-01,1538.3
1993-02-02,1538.5
1993-02-03,1540.0
1993-02-04,1552.5
1993-02-07,1568.5
1993-02-08,1595.1
1993-02-09,1602.0
1993-02-10,1610.1
1993-02-11,1614.3
1993-02-14,1607.2
1993-02-15,1623.9
1993-02-16,1612.8
1993-02-17,1618.4
1993-02-18,1604.3
1993-02-21,1615.7
1993-02-22,1619.5
1993-02-23,1615.2
1993-02-24,1617.0
1993-02-25,1620.2
1993-02-28,1652.8
1993-03-01,1658.0
1993-03-02,1637.3
1993-03-03,1633.9
1993-03-04,1623.6
1993-03-08,1626.5
1993-03-09,1644.1
1993-03-10,1658.6
1993-03-11,1672.8
1993-03-12,1671.9
1993-03-15,1635.3
1993-03-16,1669.2
1993-03-17,1687.1
1993-03-18,1681.6
1993-03-19,1689.7
1993-03-22,1674.9
1993-03-23,1670.0
1993-03-24,1673.7
1993-03-25,1670.7
1993-03-26,1685.6
1993-03-29,1686.3
1993-03-30,1687.2
1993-03-31,1674.5
1993-04-01,1676.4
1993-04-02,1692.3
1993-04-05,1678.7
1993-04-06,1665.9
1993-04-07,1662.0
1993-04-08,1674.3
1993-04-13,1699.2
