date,close
1980-12-12,0.1283
1980-12-15,0.1217
1980-12-16,0.1127
1980-12-17,0.1155
1980-12-18,0.1189
1980-12-19,0.1261
1980-12-22,0.1323
1980-12-23,0.1378
1980-12-24,0.1451
1980-12-26,0.1585
1980-12-29,0.1607
1980-12-30,0.1568
1980-12-31,0.1523
1981-01-02,0.154
1981-01-05,0.1507
1981-01-06,0.144
1981-01-07,0.1378
1981-01-08,0.135
1981-01-09,0.1423
1981-01-12,0.1412
1981-01-13,0.1362
1981-01-14,0.1367
1981-01-15,0.1395
1981-01-16,0.1384
1981-01-19,0.1468
1981-01-20,0.1423
1981-01-21,0.1451
1981-01-22,0.1468
1981-01-23,0.1462
1981-01-26,0.144
1981-01-27,0.1429
1981-01-28,0.1384
1981-01-29,0.1334
1981-01-30,0.1261
1981-02-02,0.1189
1981-02-03,0.1233
1981-02-04,0.1278
1981-02-05,0.1278
1981-02-06,0.1283
1981-02-09,0.1217
1981-02-10,0.1217
1981-02-11,0.1177
1981-02-12,0.1166
1981-02-13,0.1138
1981-02-17,0.1166
1981-02-18,0.1217
1981-02-19,0.1144
1981-02-20,0.1083
1981-02-23,0.1099
1981-02-24,0.106
1981-02-25,0.1127
1981-02-26,0.1144
1981-02-27,0.1183
1981-03-02,0.1189
1981-03-03,0.1172
1981-03-04,0.1161
1981-03-05,0.1155
1981-03-06,0.1144
1981-03-09,0.1055
1981-03-10,0.1004
1981-03-11,0.0965
1981-03-12,0.1004
1981-03-13,0.0993
1981-03-16,0.1032
1981-03-17,0.1083
1981-03-18,0.115
1981-03-19,0.1138
1981-03-20,0.115
1981-03-23,0.1194
1981-03-24,0.1189
1981-03-25,0.1166
1981-03-26,0.1144
1981-03-27,0.1105
1981-03-30,0.1105
1981-03-31,0.1094
1981-04-01,0.1083
1981-04-02,0.1177
1981-04-03,0.1183
1981-04-06,0.1161
1981-04-07,0.115
1981-04-08,0.1205
1981-04-09,0.1228
1981-04-10,0.1244
1981-04-13,0.1244
1981-04-14,0.1244
1981-04-15,0.1183
1981-04-16,0.1116
1981-04-20,0.115
1981-04-21,0.1228
1981-04-22,0.1272
1981-04-23,0.1306
1981-04-24,0.1295
1981-04-27,0.1283
1981-04-28,0.1261
1981-04-29,0.1244
1981-04-30,0.1267
1981-05-01,0.1267
1981-05-04,0.1261
1981-05-05,0.1256
1981-05-06,0.1222
1981-05-07,0.1239
1981-05-08,0.125
1981-05-11,0.1222
1981-05-12,0.1222
1981-05-13,0.1217
1981-05-14,0.12
1981-05-15,0.1228
1981-05-18,0.125
1981-05-19,0.1228
1981-05-20,0.1267
1981-05-21,0.1339
1981-05-22,0.1401
1981-05-26,0.1395
1981-05-27,0.1473
1981-05-28,0.1473
1981-05-29,0.1479
1981-06-01,0.1479
1981-06-02,0.1406
1981-06-03,0.1406
1981-06-04,0.1434
1981-06-05,0.1412
1981-06-08,0.1362
1981-06-09,0.139
1981-06-10,0.1406
1981-06-11,0.1468
1981-06-12,0.1451
1981-06-15,0.1445
1981-06-16,0.1417
1981-06-17,0.1395
1981-06-18,0.139
1981-06-19,0.135
1981-06-22,0.13
1981-06-23,0.1323
1981-06-24,0.1289
1981-06-25,0.1317
1981-06-26,0.13
1981-06-29,0.1256
1981-06-30,0.1161
1981-07-01,0.115
1981-07-02,0.115
1981-07-06,0.111
1981-07-07,0.1122
1981-07-08,0.1166
1981-07-09,0.1077
1981-07-10,0.0993
1981-07-13,0.1016
1981-07-14,0.106
1981-07-15,0.1088
1981-07-16,0.1116
1981-07-17,0.1155
1981-07-20,0.1077
1981-07-21,0.1071
1981-07-22,0.101
1981-07-23,0.1038
1981-07-24,0.1071
